transaction_id,build_profile,use_case,target_budget,cpu,cpu_brand,cpu_socket,cpu_mark,gpu,gpu_brand,gpu_mark,motherboard,motherboard_socket,ram,ram_type,ram_gb,storage,storage_type,storage_gb,psu,psu_wattage,required_wattage_with_headroom,total_price,compatibility_valid,data_origin
TX03323,highend_gaming,Gaming,2326.27,AMD Ryzen 9 3900,AMD,AM4,30660,GeForce RTX 3080,NVIDIA,25300,Gigabyte B550 AORUS Elite AX V2,AM4,Corsair Vengeance LPX 32GB DDR4,DDR4,32,Samsung 990 Pro 2TB NVMe SSD,NVMe,2000,Cooler Master MWE 650 Bronze V2,650,583,2058.27,True,synthetic_expected_pairing
TX03324,entry_gaming,Gaming,962.39,AMD Ryzen 7 1800X,AMD,AM4,16306,GeForce GTX 1650,NVIDIA,7870,MSI B550M PRO-VDH WiFi,AM4,Corsair Vengeance LPX 16GB DDR4,DDR4,16,WD Black SN770 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,292,789.03,True,synthetic_expected_pairing
TX03325,budget_gaming,Gaming,1111.43,Intel Core i5-12500T,Intel,LGA1700,17728,GeForce RTX 3060,NVIDIA,17150,Gigabyte Z790 Gaming X AX,LGA1700,Corsair Vengeance 32GB DDR5,DDR5,32,Crucial P3 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,366,1173.0,True,synthetic_expected_pairing
TX03326,midrange_gaming,Gaming,1509.8,AMD Ryzen 5 5600G,AMD,AM4,19830,Radeon RX 6700 XT,Radeon,19800,ASUS TUF Gaming B550-PLUS WiFi II,AM4,Corsair Vengeance LPX 16GB DDR4,DDR4,16,WD Black SN770 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,461,1110.97,True,synthetic_expected_pairing
TX03327,entry_gaming,Gaming,913.62,Intel Core i3-10320 @ 3.80GHz,Intel,LGA1200,10115,GeForce GTX 1660 Super,NVIDIA,12750,Gigabyte B560 AORUS PRO AX,LGA1200,Corsair Vengeance LPX 16GB DDR4,DDR4,16,Kingston NV2 500GB NVMe SSD,NVMe,500,Corsair CV550,550,323,780.95,True,synthetic_expected_pairing
TX03328,highend_gaming,Gaming,2696.53,Intel Core i9-12900F,Intel,LGA1700,35726,GeForce RTX 3070 Ti,NVIDIA,23700,Gigabyte Z790 Gaming X AX,LGA1700,G.Skill Flare X5 32GB DDR5,DDR5,32,Samsung 990 Pro 2TB NVMe SSD,NVMe,2000,Cooler Master MWE 650 Bronze V2,650,563,2124.99,True,synthetic_expected_pairing
TX03329,midrange_gaming,Gaming,1559.23,Intel Core i5-12600,Intel,LGA1700,21368,GeForce RTX 3070,NVIDIA,22400,MSI PRO B760M-A WiFi DDR5,LGA1700,Corsair Vengeance 16GB DDR5,DDR5,16,WD Black SN770 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,448,1479.97,True,synthetic_expected_pairing
TX03330,midrange_gaming,Gaming,1470.7,AMD Ryzen 7 3800X,AMD,AM4,23275,GeForce RTX 3060 Ti,NVIDIA,20500,MSI B550M PRO-VDH WiFi,AM4,G.Skill Ripjaws V 32GB DDR4,DDR4,32,Samsung 990 Pro 2TB NVMe SSD,NVMe,2000,Corsair CV550,550,472,1423.59,True,synthetic_expected_pairing
TX03331,budget_gaming,Gaming,1282.98,Intel Core i9-10900 @ 2.80GHz,Intel,LGA1200,20446,GeForce RTX 2060,NVIDIA,14100,MSI MAG B560M Mortar WiFi,LGA1200,Kingston Fury Beast 16GB DDR4,DDR4,16,Samsung 980 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,370,1114.97,True,synthetic_expected_pairing
TX03332,workstation,Workstation,1782.56,Intel Core i9-12900T,Intel,LGA1700,34999,GeForce RTX 2060,NVIDIA,14100,Gigabyte Z790 Gaming X AX,LGA1700,Corsair Vengeance 32GB DDR5,DDR5,32,WD Blue 4TB HDD,HDD,4000,Corsair CV550,550,357,1454.0,True,synthetic_expected_pairing
TX03333,budget_gaming,Gaming,1069.62,AMD Ryzen 5 1600X,AMD,AM4,12943,Radeon RX 6600 XT,Radeon,16500,Gigabyte B550 AORUS Elite AX V2,AM4,G.Skill Ripjaws V 32GB DDR4,DDR4,32,Kingston NV2 500GB NVMe SSD,NVMe,500,Corsair CV550,550,410,900.46,True,synthetic_expected_pairing
TX03334,budget_gaming,Gaming,1012.46,Intel Core i5-11500T @ 1.50GHz,Intel,LGA1200,13820,GeForce RTX 2060,NVIDIA,14100,MSI MAG B560M Mortar WiFi,LGA1200,Corsair Vengeance LPX 16GB DDR4,DDR4,16,Samsung 980 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,331,913.0,True,synthetic_expected_pairing
TX03335,highend_gaming,Gaming,2194.93,AMD Ryzen 9 3900XT,AMD,AM4,32869,GeForce RTX 3070 Ti,NVIDIA,23700,ASUS TUF Gaming B550-PLUS WiFi II,AM4,Corsair Vengeance LPX 32GB DDR4,DDR4,32,Samsung 980 1TB NVMe SSD,NVMe,1000,Cooler Master MWE 650 Bronze V2,650,593,1909.77,True,synthetic_expected_pairing
TX03336,general_productivity,General Productivity,1040.4,Intel Core i7-10700T @ 2.00GHz,Intel,LGA1200,13119,Radeon RX 6600,Radeon,15100,Gigabyte B560 AORUS PRO AX,LGA1200,Kingston Fury Beast 16GB DDR4,DDR4,16,Samsung 980 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,294,1182.99,True,synthetic_expected_pairing
TX03337,entry_gaming,Gaming,843.68,AMD Ryzen 5 1500X,AMD,AM4,9083,Radeon RX 6500 XT,Radeon,9440,MSI B550M PRO-VDH WiFi,AM4,Corsair Vengeance LPX 16GB DDR4,DDR4,16,Crucial P3 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,294,677.36,True,synthetic_expected_pairing
TX03338,midrange_gaming,Gaming,1687.7,Intel Core i9-11900T @ 1.50GHz,Intel,LGA1200,20225,Radeon RX 6700 XT,Radeon,19800,Gigabyte B560 AORUS PRO AX,LGA1200,Corsair Vengeance LPX 32GB DDR4,DDR4,32,Crucial P3 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,424,1366.0,True,synthetic_expected_pairing
TX03339,highend_gaming,Gaming,2324.86,AMD Ryzen 9 3900XT,AMD,AM4,32869,Radeon RX 6900 XT,Radeon,26400,MSI B550M PRO-VDH WiFi,AM4,Kingston Fury Beast 64GB DDR4,DDR4,64,Crucial P3 Plus 2TB NVMe SSD,NVMe,2000,Cooler Master MWE 650 Bronze V2,650,608,2233.77,True,synthetic_expected_pairing
TX03340,midrange_gaming,Gaming,1990.82,AMD Ryzen 9 3900,AMD,AM4,30660,GeForce RTX 3060 Ti,NVIDIA,20500,ASUS TUF Gaming B550-PLUS WiFi II,AM4,Kingston Fury Beast 16GB DDR4,DDR4,16,Samsung 980 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,422,1592.27,True,synthetic_expected_pairing
TX03341,midrange_gaming,Gaming,2099.45,Intel Core i9-10900F @ 2.80GHz,Intel,LGA1200,20881,Radeon RX 6800,Radeon,22200,MSI MAG B560M Mortar WiFi,LGA1200,Corsair Vengeance LPX 16GB DDR4,DDR4,16,Samsung 990 Pro 2TB NVMe SSD,NVMe,2000,Corsair CV550,550,489,1621.0,True,synthetic_expected_pairing
TX03342,budget_gaming,Gaming,1043.73,AMD Ryzen 5 5500,AMD,AM4,19949,Radeon RX 6600,Radeon,15100,Gigabyte B550 AORUS Elite AX V2,AM4,Kingston Fury Beast 16GB DDR4,DDR4,16,Samsung 980 1TB NVMe SSD,NVMe,1000,MSI MAG A650BN,650,333,884.0,True,synthetic_expected_pairing
TX03343,general_productivity,General Productivity,1355.08,AMD Ryzen 7 3800XT,AMD,AM4,23815,GeForce GTX 1660 Super,NVIDIA,12750,MSI B550M PRO-VDH WiFi,AM4,Corsair Vengeance LPX 16GB DDR4,DDR4,16,WD Black SN770 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,370,1052.65,True,synthetic_expected_pairing
TX03344,midrange_gaming,Gaming,2031.52,Intel Core i9-10900F @ 2.80GHz,Intel,LGA1200,20881,GeForce RTX 3070,NVIDIA,22400,MSI MAG B560M Mortar WiFi,LGA1200,Corsair Vengeance LPX 32GB DDR4,DDR4,32,Samsung 980 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,450,1551.0,True,synthetic_expected_pairing
TX03345,midrange_gaming,Gaming,1953.6,Intel Core i5-12600K,Intel,LGA1700,27429,GeForce RTX 3070,NVIDIA,22400,Gigabyte Z790 Gaming X AX,LGA1700,G.Skill Flare X5 32GB DDR5,DDR5,32,Crucial P3 1TB NVMe SSD,NVMe,1000,MSI MAG A650BN,650,580,1668.98,True,synthetic_expected_pairing
TX03346,budget_gaming,Gaming,1070.54,AMD Ryzen 5 5600X,AMD,AM4,22088,Radeon RX 6600,Radeon,15100,ASUS TUF Gaming B550-PLUS WiFi II,AM4,Corsair Vengeance LPX 16GB DDR4,DDR4,16,Crucial P3 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,333,913.99,True,synthetic_expected_pairing
TX03347,midrange_gaming,Gaming,1729.05,Intel Core i7-11700K @ 3.60GHz,Intel,LGA1200,24749,GeForce RTX 3060 Ti,NVIDIA,20500,ASUS Prime B560M-A,LGA1200,Kingston Fury Beast 16GB DDR4,DDR4,16,Samsung 990 Pro 2TB NVMe SSD,NVMe,2000,Corsair CV550,550,496,1442.0,True,synthetic_expected_pairing
TX03348,midrange_gaming,Gaming,1470.29,AMD Ryzen 7 5800X3D,AMD,AM4,25508,Radeon RX 6700 XT,Radeon,19800,Gigabyte B550 AORUS Elite AX V2,AM4,Kingston Fury Beast 16GB DDR4,DDR4,16,WD Black SN770 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,513,1504.0,True,synthetic_expected_pairing
TX03349,general_productivity,General Productivity,895.69,AMD Ryzen 5 3600XT,AMD,AM4,18780,Radeon RX 6500 XT,Radeon,9440,MSI B550M PRO-VDH WiFi,AM4,Corsair Vengeance LPX 32GB DDR4,DDR4,32,Samsung 980 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,336,958.52,True,synthetic_expected_pairing
TX03350,budget_gaming,Gaming,1415.48,AMD Ryzen 7 5800X3D,AMD,AM4,25508,Radeon RX 6600,Radeon,15100,MSI B550M PRO-VDH WiFi,AM4,Corsair Vengeance LPX 16GB DDR4,DDR4,16,Samsung 980 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,379,1260.0,True,synthetic_expected_pairing
TX03351,budget_gaming,Gaming,1061.39,AMD Ryzen 5 1600X,AMD,AM4,12943,GeForce GTX 1660 Super,NVIDIA,12750,MSI B550M PRO-VDH WiFi,AM4,G.Skill Ripjaws V 32GB DDR4,DDR4,32,WD Black SN770 1TB NVMe SSD,NVMe,1000,MSI MAG A650BN,650,359,894.46,True,synthetic_expected_pairing
TX03352,entry_gaming,Gaming,794.33,AMD Ryzen 5 1600X,AMD,AM4,12943,Radeon RX 6500 XT,Radeon,9440,Gigabyte B550 AORUS Elite AX V2,AM4,Kingston Fury Beast 16GB DDR4,DDR4,16,Kingston NV2 500GB NVMe SSD,NVMe,500,Corsair CV550,550,338,730.46,True,synthetic_expected_pairing
TX03353,entry_gaming,Gaming,828.65,AMD Ryzen 7 1700,AMD,AM4,14628,Radeon RX 6500 XT,Radeon,9440,ASUS TUF Gaming B550-PLUS WiFi II,AM4,Corsair Vengeance LPX 16GB DDR4,DDR4,16,Kingston NV2 500GB NVMe SSD,NVMe,500,Corsair CV550,550,299,739.68,True,synthetic_expected_pairing
TX03354,general_productivity,General Productivity,1249.63,Intel Core i9-11900 @ 2.50GHz,Intel,LGA1200,23117,GeForce GTX 1660 Super,NVIDIA,12750,MSI MAG B560M Mortar WiFi,LGA1200,Kingston Fury Beast 16GB DDR4,DDR4,16,Kingston NV2 500GB NVMe SSD,NVMe,500,Corsair CV550,550,323,968.88,True,synthetic_expected_pairing
TX03355,budget_gaming,Gaming,1327.62,AMD Ryzen 7 4700G,AMD,AM4,20138,Radeon RX 6600,Radeon,15100,Gigabyte B550 AORUS Elite AX V2,AM4,Corsair Vengeance LPX 16GB DDR4,DDR4,16,Crucial P3 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,333,986.0,True,synthetic_expected_pairing
TX03356,midrange_gaming,Gaming,1941.14,AMD Ryzen 7 3700X,AMD,AM4,22716,Radeon RX 6800,Radeon,22200,MSI B550M PRO-VDH WiFi,AM4,Corsair Vengeance LPX 32GB DDR4,DDR4,32,Crucial P3 1TB NVMe SSD,NVMe,1000,MSI MAG A650BN,650,483,1494.52,True,synthetic_expected_pairing
TX03357,highend_gaming,Gaming,2186.62,Intel Core i7-12700,Intel,LGA1700,31659,GeForce RTX 3070 Ti,NVIDIA,23700,Gigabyte Z790 Gaming X AX,LGA1700,Kingston Fury Beast 64GB DDR5,DDR5,64,Crucial P3 Plus 2TB NVMe SSD,NVMe,2000,Cooler Master MWE 650 Bronze V2,650,569,1963.0,True,synthetic_expected_pairing
TX03358,budget_gaming,Gaming,1287.04,Intel Core i7-12700T,Intel,LGA1700,22688,GeForce RTX 3060,NVIDIA,17150,Gigabyte Z790 Gaming X AX,LGA1700,Corsair Vengeance 32GB DDR5,DDR5,32,Crucial P3 1TB NVMe SSD,NVMe,1000,MSI MAG A650BN,650,366,1330.0,True,synthetic_expected_pairing
TX03359,budget_gaming,Gaming,1250.89,AMD Ryzen 5 5600,AMD,AM4,21350,Radeon RX 6600 XT,Radeon,16500,Gigabyte B550 AORUS Elite AX V2,AM4,Corsair Vengeance LPX 32GB DDR4,DDR4,32,Samsung 980 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,372,990.99,True,synthetic_expected_pairing
TX03360,midrange_gaming,Gaming,1655.12,AMD Ryzen 7 PRO 4750G,AMD,AM4,20570,GeForce RTX 3070,NVIDIA,22400,Gigabyte B550 AORUS Elite AX V2,AM4,G.Skill Ripjaws V 32GB DDR4,DDR4,32,Samsung 980 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,450,1504.99,True,synthetic_expected_pairing
TX03361,budget_gaming,Gaming,1016.76,Intel Core i5-11400 @ 2.60GHz,Intel,LGA1200,17132,GeForce GTX 1660 Super,NVIDIA,12750,Gigabyte B560 AORUS PRO AX,LGA1200,Kingston Fury Beast 16GB DDR4,DDR4,16,Kingston NV2 500GB NVMe SSD,NVMe,500,Corsair CV550,550,323,825.21,True,synthetic_expected_pairing
TX03362,budget_gaming,Gaming,1028.49,AMD Ryzen 7 2700X,AMD,AM4,17578,Radeon RX 6600,Radeon,15100,ASUS TUF Gaming B550-PLUS WiFi II,AM4,Corsair Vengeance LPX 16GB DDR4,DDR4,16,Kingston NV2 500GB NVMe SSD,NVMe,500,MSI MAG A650BN,650,384,889.98,True,synthetic_expected_pairing
TX03363,midrange_gaming,Gaming,1485.76,Intel Core i9-11900KF @ 3.50GHz,Intel,LGA1200,25390,Radeon RX 6700 XT,Radeon,19800,Gigabyte B560 AORUS PRO AX,LGA1200,G.Skill Ripjaws V 32GB DDR4,DDR4,32,WD Black SN770 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,541,1354.98,True,synthetic_expected_pairing
TX03364,budget_gaming,Gaming,1140.59,AMD Ryzen 5 5600G,AMD,AM4,19830,Radeon RX 6600,Radeon,15100,Gigabyte B550 AORUS Elite AX V2,AM4,G.Skill Ripjaws V 32GB DDR4,DDR4,32,WD Black SN770 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,336,934.97,True,synthetic_expected_pairing
TX03365,budget_gaming,Gaming,1340.87,AMD Ryzen 5 3600XT,AMD,AM4,18780,Radeon RX 6600 XT,Radeon,16500,ASUS TUF Gaming B550-PLUS WiFi II,AM4,Corsair Vengeance LPX 16GB DDR4,DDR4,16,Samsung 980 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,409,1118.52,True,synthetic_expected_pairing
TX03366,entry_gaming,Gaming,761.07,Intel Core i3-10100F @ 3.60GHz,Intel,LGA1200,8854,GeForce GTX 1660 Super,NVIDIA,12750,Gigabyte B560 AORUS PRO AX,LGA1200,Corsair Vengeance LPX 16GB DDR4,DDR4,16,Crucial P3 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,324,766.99,True,synthetic_expected_pairing
TX03367,midrange_gaming,Gaming,1568.93,AMD Ryzen 7 3700X,AMD,AM4,22716,GeForce RTX 3060,NVIDIA,17150,ASUS TUF Gaming B550-PLUS WiFi II,AM4,G.Skill Ripjaws V 32GB DDR4,DDR4,32,Samsung 990 Pro 2TB NVMe SSD,NVMe,2000,MSI MAG A650BN,650,388,1362.52,True,synthetic_expected_pairing
TX03368,entry_gaming,Gaming,981.14,AMD Ryzen 7 1700X,AMD,AM4,15496,Radeon RX 6500 XT,Radeon,9440,Gigabyte B550 AORUS Elite AX V2,AM4,Corsair Vengeance LPX 16GB DDR4,DDR4,16,Crucial P3 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,340,765.06,True,synthetic_expected_pairing
TX03369,midrange_gaming,Gaming,1540.32,AMD Ryzen 5 5500,AMD,AM4,19949,GeForce RTX 3070,NVIDIA,22400,Gigabyte B550 AORUS Elite AX V2,AM4,G.Skill Ripjaws V 32GB DDR4,DDR4,32,Crucial P3 1TB NVMe SSD,NVMe,1000,MSI MAG A650BN,650,450,1350.0,True,synthetic_expected_pairing
TX03370,highend_gaming,Gaming,2790.48,Intel Core i7-12700KF,Intel,LGA1700,34110,Radeon RX 6800 XT,Radeon,24600,Gigabyte Z790 Gaming X AX,LGA1700,Corsair Vengeance 32GB DDR5,DDR5,32,Crucial P3 Plus 2TB NVMe SSD,NVMe,2000,MSI MAG A750GL PCIE5,750,738,2025.99,True,synthetic_expected_pairing
TX03371,highend_gaming,Gaming,2198.33,AMD Ryzen 9 5950X,AMD,AM4,46195,Radeon RX 6900 XT,Radeon,26400,Gigabyte B550 AORUS Elite AX V2,AM4,G.Skill Ripjaws V 32GB DDR4,DDR4,32,Samsung 990 Pro 2TB NVMe SSD,NVMe,2000,Corsair RM750e,750,609,2344.74,True,synthetic_expected_pairing
TX03372,budget_gaming,Gaming,1219.8,AMD Ryzen 7 1700X,AMD,AM4,15496,GeForce RTX 2060,NVIDIA,14100,Gigabyte B550 AORUS Elite AX V2,AM4,Kingston Fury Beast 16GB DDR4,DDR4,16,WD Black SN770 1TB NVMe SSD,NVMe,1000,MSI MAG A650BN,650,409,923.06,True,synthetic_expected_pairing
TX03373,entry_gaming,Gaming,893.73,Intel Core i3-10305 @ 3.80GHz,Intel,LGA1200,9689,Radeon RX 6500 XT,Radeon,9440,ASUS Prime B560M-A,LGA1200,Kingston Fury Beast 16GB DDR4,DDR4,16,Kingston NV2 500GB NVMe SSD,NVMe,500,Corsair CV550,550,293,690.99,True,synthetic_expected_pairing
TX03374,midrange_gaming,Gaming,1950.76,AMD Ryzen 5 5600X,AMD,AM4,22088,GeForce RTX 3070,NVIDIA,22400,Gigabyte B550 AORUS Elite AX V2,AM4,Corsair Vengeance LPX 32GB DDR4,DDR4,32,Crucial P3 Plus 2TB NVMe SSD,NVMe,2000,Corsair CV550,550,452,1467.99,True,synthetic_expected_pairing
TX03375,highend_gaming,Gaming,2208.45,AMD Ryzen 9 3900XT,AMD,AM4,32869,Radeon RX 6900 XT,Radeon,26400,ASUS TUF Gaming B550-PLUS WiFi II,AM4,G.Skill Ripjaws V 32GB DDR4,DDR4,32,Crucial P3 Plus 2TB NVMe SSD,NVMe,2000,Corsair RM750e,750,608,2263.77,True,synthetic_expected_pairing
TX03376,budget_gaming,Gaming,1009.68,AMD Ryzen 5 3600X,AMD,AM4,18285,GeForce GTX 1660 Super,NVIDIA,12750,MSI B550M PRO-VDH WiFi,AM4,Kingston Fury Beast 16GB DDR4,DDR4,16,Crucial P3 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,357,830.99,True,synthetic_expected_pairing
TX03377,entry_gaming,Gaming,867.11,AMD Ryzen 3 3300X,AMD,AM4,12746,Radeon RX 6500 XT,Radeon,9440,Gigabyte B550 AORUS Elite AX V2,AM4,Kingston Fury Beast 16GB DDR4,DDR4,16,Samsung 980 1TB NVMe SSD,NVMe,1000,MSI MAG A650BN,650,301,924.99,True,synthetic_expected_pairing
TX03378,midrange_gaming,Gaming,1505.61,Intel Core i5-12600KF,Intel,LGA1700,27186,GeForce RTX 3060,NVIDIA,17150,Gigabyte Z790 Gaming X AX,LGA1700,Corsair Vengeance 32GB DDR5,DDR5,32,WD Black SN770 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,515,1275.98,True,synthetic_expected_pairing
TX03379,budget_gaming,Gaming,1161.7,AMD Ryzen 7 3800X,AMD,AM4,23275,GeForce RTX 2060,NVIDIA,14100,Gigabyte B550 AORUS Elite AX V2,AM4,Kingston Fury Beast 16GB DDR4,DDR4,16,Kingston NV2 500GB NVMe SSD,NVMe,500,MSI MAG A650BN,650,420,919.59,True,synthetic_expected_pairing
TX03380,budget_gaming,Gaming,1100.36,Intel Core i5-12400F,Intel,LGA1700,19659,GeForce RTX 2060,NVIDIA,14100,Gigabyte Z790 Gaming X AX,LGA1700,Corsair Vengeance 16GB DDR5,DDR5,16,Crucial P3 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,389,1031.98,True,synthetic_expected_pairing
TX03381,entry_gaming,Gaming,745.68,AMD Ryzen 5 1600X,AMD,AM4,12943,Radeon RX 6500 XT,Radeon,9440,MSI B550M PRO-VDH WiFi,AM4,Kingston Fury Beast 16GB DDR4,DDR4,16,Samsung 980 1TB NVMe SSD,NVMe,1000,MSI MAG A650BN,650,333,784.46,True,synthetic_expected_pairing
TX03382,midrange_gaming,Gaming,1707.25,AMD Ryzen 5 5500,AMD,AM4,19949,Radeon RX 6800,Radeon,22200,MSI B550M PRO-VDH WiFi,AM4,Kingston Fury Beast 16GB DDR4,DDR4,16,Crucial P3 Plus 2TB NVMe SSD,NVMe,2000,Corsair CV550,550,481,1314.0,True,synthetic_expected_pairing
TX03383,midrange_gaming,Gaming,1545.15,AMD Ryzen 5 5600,AMD,AM4,21350,GeForce RTX 3070,NVIDIA,22400,Gigabyte B550 AORUS Elite AX V2,AM4,G.Skill Ripjaws V 32GB DDR4,DDR4,32,Crucial P3 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,450,1360.99,True,synthetic_expected_pairing
TX03384,budget_gaming,Gaming,1250.68,Intel Core i5-12500,Intel,LGA1700,20309,Radeon RX 6600,Radeon,15100,Gigabyte Z790 Gaming X AX,LGA1700,Corsair Vengeance 16GB DDR5,DDR5,16,Crucial P3 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,353,1039.0,True,synthetic_expected_pairing
TX03385,entry_gaming,Gaming,1025.92,Intel Core i5-10500 @ 3.10GHz,Intel,LGA1200,13056,GeForce RTX 2060,NVIDIA,14100,ASUS Prime B560M-A,LGA1200,Kingston Fury Beast 16GB DDR4,DDR4,16,WD Black SN770 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,363,914.88,True,synthetic_expected_pairing
TX03386,midrange_gaming,Gaming,1442.54,Intel Core i7-12700T,Intel,LGA1700,22688,Radeon RX 6700 XT,Radeon,19800,Gigabyte Z790 Gaming X AX,LGA1700,Corsair Vengeance 32GB DDR5,DDR5,32,Samsung 990 Pro 2TB NVMe SSD,NVMe,2000,Corsair CV550,550,446,1594.0,True,synthetic_expected_pairing
TX03387,midrange_gaming,Gaming,1856.08,Intel Core i7-10700K @ 3.80GHz,Intel,LGA1200,19277,GeForce RTX 3060 Ti,NVIDIA,20500,ASUS Prime B560M-A,LGA1200,Corsair Vengeance LPX 16GB DDR4,DDR4,16,Samsung 990 Pro 2TB NVMe SSD,NVMe,2000,Corsair CV550,550,496,1469.98,True,synthetic_expected_pairing
TX03388,budget_gaming,Gaming,1321.55,Intel Core i9-11900F @ 2.50GHz,Intel,LGA1200,23814,GeForce RTX 2060,NVIDIA,14100,ASUS Prime B560M-A,LGA1200,Kingston Fury Beast 16GB DDR4,DDR4,16,Kingston NV2 500GB NVMe SSD,NVMe,500,Corsair CV550,550,362,1000.99,True,synthetic_expected_pairing
TX03389,workstation,Workstation,2403.45,Intel Core i9-12900KS,Intel,LGA1700,44243,GeForce RTX 3060 Ti,NVIDIA,20500,Gigabyte Z790 Gaming X AX,LGA1700,Kingston Fury Beast 64GB DDR5,DDR5,64,Crucial P3 Plus 2TB NVMe SSD,NVMe,2000,Corsair RM750e,750,562,2314.98,True,synthetic_expected_pairing
TX03390,midrange_gaming,Gaming,1477.62,Intel Core i7-12700F,Intel,LGA1700,32268,Radeon RX 6700 XT,Radeon,19800,MSI PRO B760M-A WiFi DDR5,LGA1700,Corsair Vengeance 32GB DDR5,DDR5,32,Samsung 990 Pro 2TB NVMe SSD,NVMe,2000,Corsair CV550,550,466,1467.96,True,synthetic_expected_pairing
TX03391,highend_gaming,Gaming,2425.5,Intel Core i9-12900T,Intel,LGA1700,34999,Radeon RX 6900 XT,Radeon,26400,ASUS Prime B760M-A WiFi,LGA1700,Corsair Vengeance 32GB DDR5,DDR5,32,Samsung 990 Pro 2TB NVMe SSD,NVMe,2000,MSI MAG A650BN,650,518,2194.0,True,synthetic_expected_pairing
TX03392,budget_gaming,Gaming,1275.99,Intel Core i7-10700KF @ 3.80GHz,Intel,LGA1200,19143,Radeon RX 6600,Radeon,15100,ASUS Prime B560M-A,LGA1200,Kingston Fury Beast 16GB DDR4,DDR4,16,WD Black SN770 1TB NVMe SSD,NVMe,1000,MSI MAG A650BN,650,405,1014.99,True,synthetic_expected_pairing
TX03393,entry_gaming,Gaming,845.0,AMD Ryzen 5 PRO 4650G,AMD,AM4,16428,GeForce RTX 2060,NVIDIA,14100,MSI B550M PRO-VDH WiFi,AM4,Corsair Vengeance LPX 16GB DDR4,DDR4,16,Kingston NV2 500GB NVMe SSD,NVMe,500,Corsair CV550,550,362,864.36,True,synthetic_expected_pairing
TX03394,highend_gaming,Gaming,2706.98,Intel Core i7-12700,Intel,LGA1700,31659,Radeon RX 6900 XT,Radeon,26400,ASUS Prime B760M-A WiFi,LGA1700,Kingston Fury Beast 64GB DDR5,DDR5,64,WD Black SN770 1TB NVMe SSD,NVMe,1000,Cooler Master MWE 650 Bronze V2,650,561,2053.0,True,synthetic_expected_pairing
TX03395,budget_gaming,Gaming,1232.86,AMD Ryzen 7 PRO 3700,AMD,AM4,22800,GeForce GTX 1660 Super,NVIDIA,12750,Gigabyte B550 AORUS Elite AX V2,AM4,Kingston Fury Beast 16GB DDR4,DDR4,16,Crucial P3 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,324,990.99,True,synthetic_expected_pairing
TX03396,workstation,Workstation,2213.21,AMD Ryzen 9 3900,AMD,AM4,30660,GeForce RTX 3070 Ti,NVIDIA,23700,Gigabyte B550 AORUS Elite AX V2,AM4,Kingston Fury Beast 64GB DDR4,DDR4,64,Crucial P3 Plus 2TB NVMe SSD,NVMe,2000,Corsair CV550,550,549,1892.27,True,synthetic_expected_pairing
TX03397,entry_gaming,Gaming,1046.54,AMD Ryzen 5 1600X,AMD,AM4,12943,Radeon RX 6500 XT,Radeon,9440,MSI B550M PRO-VDH WiFi,AM4,Corsair Vengeance LPX 16GB DDR4,DDR4,16,Samsung 980 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,333,760.46,True,synthetic_expected_pairing
TX03398,entry_gaming,Gaming,897.35,AMD Ryzen 7 1700X,AMD,AM4,15496,Radeon RX 6500 XT,Radeon,9440,MSI B550M PRO-VDH WiFi,AM4,Kingston Fury Beast 16GB DDR4,DDR4,16,Crucial P3 1TB NVMe SSD,NVMe,1000,MSI MAG A650BN,650,333,749.06,True,synthetic_expected_pairing
